GEOID,vics,off,GST.interest,n,hateful_tweets,users,hateful_users,sent_neg,sent_neu,sent_pos,sent_neg_sum,sent_neu_sum,sent_pos_sum,sent_compound,monthly_variation,weekly_variation,ALB,pop2020,tweets_rate,hateful_tweets_prop,hateful_tweets_rate,tweets_per_user,user_rate,hateful_tweets_per_user,hateful_tweets_per_hateful_users,vics_rate,off_rate,vics_off,pc1,pc2,pc3
30049,1,0,0.161993769,1727,18,273,11,0.069664737,0.834171975,0.096143602,120.311,1440.615,166.04,0.09119971,0.527522936,0.791044776,3,68714,0.025133161,0.010416667,0.000261955,6.302919708,0.003972989,0.065693431,1.5,1.46E-05,0,1,-0.112676573,0.449012684,0.040570821
30055,0,0,0.436137072,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1826,0,0,0,0,0,0,0,0,0,0,-1.18741543,0.258875403,-0.481892188
30059,0,0,0.470404984,1,0,1,0,0,1,0,0,1,0,0,0,0,3,1795,0.000557103,0,0,0.5,0.000557103,0,0,0,0,0,-1.033026934,0.284192228,0.07490321
30069,0,0,0.470404984,0,0,0,0,0,0,0,0,0,0,0,0,0,3,464,0,0,0,0,0,0,0,0,0,0,-1.18633981,0.256886091,-0.499554133
30073,0,0,0.112149533,37,2,7,2,0.088351351,0.809756757,0.101864865,3.269,29.961,3.769,-0.030948649,0.965517241,0.961538462,3,5911,0.006259516,0.052631579,0.000338352,4.625,0.001184233,0.25,0.666666667,0,0,0,0.285001621,0.524732867,0.131016938
30083,0,0,0.436137072,73,1,23,1,0.091767123,0.810356164,0.097863014,6.699,59.156,7.144,0.008932877,0.785714286,0.857142857,3,11097,0.006578355,0.013513514,9.01E-05,3.041666667,0.002072632,0.041666667,0.5,0,0,0,0.099736581,0.473660535,-0.037523586
30099,0,0,0.112149533,1,0,1,0,0,1,0,0,1,0,0,0,0,3,6127,0.000163212,0,0,0.5,0.000163212,0,0,0,0,0,-1.044347895,0.304985443,0.259837051
31103,0,0,0.442367601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,875,0,0,0,0,0,0,0,0,0,0,-1.0271383,-0.726399202,-0.444821676
31151,0,0,0.442367601,110,1,56,1,0.066836364,0.817536364,0.1156,7.352,89.929,12.716,0.193702727,0.75,0.833333333,0,14221,0.00773504,0.009009009,7.03E-05,1.929824561,0.003937838,0.01754386,0.5,0,0,0,0.212971265,-0.519950277,0.049396057
32001,0,0,0.457943925,514,2,83,2,0.083503891,0.814064202,0.102416342,42.921,418.429,52.642,0.049944942,0.791666667,0.909090909,0,24606,0.020889214,0.003883495,8.13E-05,6.119047619,0.003373161,0.023809524,0.666666667,0,0,0,0.303269022,-0.506423525,-0.017473801
32003,6,5,0.613707165,244983,1799,35821,1080,0.085339591,0.807047452,0.107612871,20906.749,197712.906,26363.324,0.072298498,0.628758797,0.80579293,0,2228866,0.109913741,0.007343337,0.000807137,6.838897884,0.016071401,0.050220535,1.664199815,2.69E-06,2.24E-06,1,0.152433576,-0.548923684,-0.232538612
32015,0,0,0.457943925,26,0,19,0,0.076961538,0.853807692,0.069307692,2.001,22.199,1.802,-0.068334615,0.75,0.666666667,0,5565,0.004672058,0,0,1.3,0.003414196,0,0,0,0,0,0.093850452,-0.538411569,0.048776261
33007,0,0,0.473520249,301,0,91,0,0.049910299,0.825275748,0.12482392,15.023,248.408,37.572,0.232104651,0.872340426,0.944444444,0,31486,0.009559804,0,0,3.27173913,0.002890173,0,0,0,0,0,0.367830258,-0.496530275,0.059393681
33015,3,0,0.647975078,11635,101,1946,56,0.079349033,0.817578083,0.103077697,923.226,9512.521,1199.309,0.078669893,0.672808487,0.789661319,0,308211,0.037750113,0.008679959,0.000327698,5.975860298,0.006313856,0.051874679,1.771929825,9.73E-06,0,3,0.158041528,-0.554480067,-0.188942457
33017,0,0,0.647975078,3207,31,609,24,0.077709698,0.812402245,0.109891799,249.215,2605.374,352.423,0.103254818,0.708260105,0.87431694,0,130161,0.024638717,0.009663342,0.000238167,5.257377049,0.004678821,0.050819672,1.24,0,0,0,0.232979866,-0.530886424,-0.124803678
34001,0,0,0.595015576,14477,139,2727,82,0.083221247,0.814159149,0.102616495,1204.794,11786.582,1485.579,0.063706058,0.614130435,0.744186047,1,264650,0.054702437,0.009600774,0.000525222,5.306818182,0.010304175,0.050953079,1.674698795,0,0,0,0.030977828,-0.224023143,-0.136741308
34005,1,1,0.595015576,21196,219,3166,121,0.083858841,0.816012361,0.100128515,1777.472,17296.198,2122.324,0.058925085,0.668346177,0.822627037,1,446301,0.047492611,0.010331651,0.0004907,6.692769182,0.007093867,0.069150616,1.795081967,2.24E-06,2.24E-06,0.5,0.123675913,-0.210904371,-0.154133489
34015,8,3,0.595015576,16024,136,2227,78,0.08541182,0.810999938,0.103587244,1368.639,12995.463,1659.882,0.06250986,0.602150538,0.789400279,1,291745,0.054924677,0.008486739,0.000466161,7.192100539,0.007633378,0.061041293,1.721518987,2.74E-05,1.03E-05,2,0.062080471,-0.227436897,-0.198184974
34019,1,0,0.704049844,3225,21,625,19,0.075072868,0.815545116,0.109382636,242.11,2630.133,352.759,0.095953581,0.642701525,0.834482759,1,125063,0.025787003,0.006509609,0.000167915,5.151757188,0.004997481,0.033546326,1.05,8.00E-06,0,1,0.112299127,-0.221267762,-0.190560229
34021,4,2,0.595015576,11483,90,2245,73,0.07251598,0.821660977,0.105821736,832.701,9435.133,1215.151,0.104312462,0.681488642,0.840310078,1,368085,0.031196599,0.007836991,0.000244509,5.112644702,0.006099135,0.040071238,1.216216216,1.09E-05,5.43E-06,1.333333333,0.139065929,-0.211258642,-0.135351193
34025,12,3,0.704049844,36014,314,5323,208,0.07852599,0.80942228,0.11205198,2828.035,29150.534,4035.44,0.10475813,0.626112186,0.802212101,1,620821,0.05801028,0.008718589,0.000505782,6.76446281,0.00857413,0.058978212,1.502392344,1.93E-05,4.83E-06,3,0.090158315,-0.233427437,-0.262093627
34029,0,0,0.704049844,26478,215,4174,155,0.083869968,0.813292129,0.102838772,2220.709,21534.349,2722.965,0.060116259,0.64117806,0.789962825,1,602018,0.043982074,0.008119642,0.000357132,6.342035928,0.006933348,0.051497006,1.378205128,0,0,0,0.082674058,-0.222362027,-0.190133128
34035,9,3,0.704049844,14241,125,2150,76,0.085518152,0.810595745,0.103888983,1217.864,11543.694,1479.483,0.049882578,0.603862459,0.835889571,1,330151,0.043134808,0.008776857,0.000378615,6.620641562,0.006512172,0.058112506,1.623376623,2.73E-05,9.09E-06,2.25,0.099594514,-0.229210751,-0.265776278
21229,0,0,0.38317757,10,0,3,0,0.0266,0.8299,0.1436,0.266,8.299,1.436,0.39885,0.8,0.666666667,0,12044,0.000830289,0,0,2.5,0.000249087,0,0,0,0,0,0.105754506,-0.532280995,0.223904633
21231,0,0,0.37694704,55,0,25,0,0.0806,0.818472727,0.100927273,4.433,45.016,5.551,0.056427273,0.933333333,0.833333333,0,20447,0.002689881,0,0,2.115384615,0.001222673,0,0,0,0,0,0.325429756,-0.494934069,0.109630505
22035,0,0,0.171339564,82,2,9,1,0.073182927,0.842182927,0.084670732,6.001,69.059,6.943,0.03045122,0.92,0.923076923,3,6947,0.011803656,0.024096386,0.000287894,8.2,0.001295523,0.2,1,0,0,0,0.227719271,0.511016968,0.120377678
22045,0,0,0.286604361,1540,6,234,6,0.100951299,0.800398052,0.098642208,155.465,1232.613,151.909,0.002401039,0.60591133,0.9,3,70763,0.021762786,0.003893576,8.48E-05,6.553191489,0.003306813,0.025531915,0.857142857,0,0,0,0.020386329,0.46765476,-0.04530616
22053,0,0,0.286604361,489,1,135,1,0.105615542,0.783153374,0.111253579,51.646,382.962,54.403,0.040559714,0.625,0.96875,3,31425,0.015560859,0.002040816,3.18E-05,3.595588235,0.004295943,0.007352941,0.5,0,0,0,0.080216323,0.477449389,-0.051188843
22055,1,1,0.286604361,16067,98,2394,73,0.093038651,0.795188087,0.1117732,1494.852,12776.287,1795.86,0.063381092,0.653132251,0.797136038,3,243692,0.065931586,0.006099079,0.000402147,6.708559499,0.009823876,0.04091858,1.324324324,4.10E-06,4.10E-06,0.5,-0.019871533,0.45928379,-0.030447077
6055,0,0,0.965732087,8083,106,1545,52,0.074491154,0.815035135,0.110475442,602.112,6587.929,892.973,0.116971694,0.685647426,0.82133995,2,138572,0.058330687,0.013112321,0.000764945,5.228331177,0.011149439,0.068564036,2,0,0,0,0.091314696,0.099106789,-0.337822517
6059,17,21,0.797507788,189560,1446,28850,880,0.082265103,0.808228039,0.109506067,15594.173,153207.707,20757.97,0.08730973,0.657009315,0.820471073,2,3170345,0.0597916,0.007628151,0.000456102,6.570309521,0.009099956,0.05011958,1.641316686,5.36E-06,6.62E-06,0.772727273,0.069728423,0.102191936,-0.297767046
6069,0,0,0.582554517,1092,2,261,2,0.088954212,0.798874542,0.112184066,97.138,872.371,122.505,0.06628022,0.72,0.955882353,2,61547,0.017742538,0.001829826,3.25E-05,4.167938931,0.004240662,0.007633588,0.666666667,0,0,0,0.189924206,0.140349298,-0.141901036
6073,20,14,0.753894081,250395,1966,31479,1179,0.079176481,0.813687046,0.107136888,19825.395,203743.168,26826.541,0.092166061,0.646700245,0.813166198,2,3323970,0.075330102,0.007851563,0.000591461,7.95409784,0.009470302,0.062452351,1.666101695,6.02E-06,4.21E-06,1.333333333,0.060968939,0.100617476,-0.302924708
6079,8,7,0.598130841,13587,83,2245,57,0.081773754,0.817761316,0.100467138,1111.06,11110.923,1365.047,0.06517424,0.727805318,0.811437403,2,282517,0.048092681,0.006108331,0.000293788,6.049421193,0.007946424,0.036954586,1.431034483,2.83E-05,2.48E-05,1,0.097255016,0.120104195,-0.149293863
6083,0,0,0.598130841,18792,132,3515,88,0.085171403,0.803059493,0.111765006,1600.541,15091.094,2100.288,0.089397036,0.720386534,0.854271357,2,444895,0.04223918,0.007023892,0.000296699,5.344709898,0.007900741,0.037542662,1.483146067,0,0,0,0.121098506,0.12805438,-0.138961
6097,2,0,0.965732087,19068,183,2809,109,0.083571219,0.813359136,0.103071429,1593.536,15509.132,1965.366,0.054337209,0.676289329,0.778285714,2,496801,0.038381565,0.009596728,0.000368357,6.785765125,0.005654175,0.065124555,1.663636364,4.03E-06,0,2,0.054467465,0.086512075,-0.364500558
6101,0,0,0.61682243,2624,18,372,13,0.088695884,0.813948171,0.097358613,232.738,2135.8,255.469,0.032096875,0.650429799,0.808510638,2,96315,0.027243939,0.006857143,0.000186887,7.034852547,0.003862327,0.048257373,1.285714286,0,0,0,0.043873424,0.114349582,-0.153807716
6107,0,0,0.401869159,10564,58,2193,51,0.09393582,0.787789,0.11827944,992.338,8322.203,1249.504,0.083812599,0.720603015,0.855828221,2,463955,0.02276945,0.005489825,0.000125012,4.814949863,0.004726752,0.026435734,1.115384615,0,0,0,0.112619538,0.139793109,-0.028662322
6113,4,3,0.61682243,11975,77,1831,53,0.080286514,0.816321336,0.103393486,961.431,9775.448,1238.137,0.078715582,0.713650511,0.888888889,2,218774,0.054736852,0.006429526,0.000351961,6.536572052,0.008369367,0.042030568,1.425925926,1.83E-05,1.37E-05,1,0.147578537,0.126378645,-0.187771504
8019,2,1,0.563862928,130,0,86,0,0.029776923,0.853623077,0.116592308,3.871,110.971,15.157,0.321438462,0.875,0.875,2,9533,0.01363684,0,0,1.494252874,0.009021294,0,0,0.000209798,0.000104899,1,0.215836714,0.139423749,0.003567173
8023,0,0,0.563862928,3,0,3,0,0.057666667,0.841666667,0.100333333,0.173,2.525,0.301,0.3514,0,0,2,3810,0.000787402,0,0,0.75,0.000787402,0,0,0,0,0,-0.97910358,-0.048877123,0.043403395
8031,11,9,0.563862928,87855,672,12959,470,0.077785396,0.814481578,0.107733618,6833.836,71556.279,9464.937,0.100239316,0.669684211,0.833613445,2,715878,0.122723425,0.00764888,0.000938707,6.778935185,0.018102246,0.051851852,1.426751592,1.54E-05,1.26E-05,1.1,0.090037806,0.118141818,-0.213727889
8037,0,0,0.563862928,1806,11,665,11,0.079638981,0.813068106,0.107291805,143.828,1468.401,193.769,0.102594186,0.701923077,0.861702128,2,54960,0.032860262,0.006087438,0.000200146,2.711711712,0.012099709,0.016516517,0.916666667,0,0,0,0.110047591,0.128534489,-0.109114705
8055,0,0,0.457943925,198,1,23,1,0.08730303,0.817429293,0.095282828,17.286,161.851,18.866,0.020457576,0.75862069,0.916666667,2,6769,0.029250997,0.005025126,0.000147732,8.25,0.003397843,0.041666667,0.5,0,0,0,0.185090397,0.147730509,-0.071119296
1049,0,0,0.420560748,114,0,67,0,0.06927193,0.821596491,0.109122807,7.897,93.662,12.44,0.086001754,0.904761905,0.875,3,71430,0.001595968,0,0,1.676470588,0.000937981,0,0,0,0,0,0.177915822,0.488436298,0.041598662
1063,0,0,0.46728972,1,0,1,0,0,1,0,0,1,0,0,0,0,3,8221,0.00012164,0,0,0.5,0.00012164,0,0,0,0,0,-1.033208565,0.284368505,0.076825283
1087,0,0,0.439252336,1409,16,245,10,0.095753016,0.801619588,0.102628815,134.916,1129.482,144.604,0.036453655,0.717647059,0.877192982,3,18437,0.076422411,0.011347518,0.00086782,5.727642276,0.013288496,0.06504065,1.454545455,0,0,0,0.088878336,0.469055757,-0.129444092
1091,0,0,0.439252336,141,1,35,1,0.096177305,0.798234043,0.105560284,13.561,112.551,14.884,0.072629787,0.916666667,0.909090909,3,19138,0.007367541,0.007042254,5.23E-05,3.916666667,0.001828822,0.027777778,0.5,0,0,0,0.217819149,0.493736986,-0.010452691
1095,0,0,0.420560748,1154,9,285,9,0.078769497,0.809810225,0.111417678,90.9,934.521,128.576,0.101565425,0.686046512,0.84,3,96137,0.012003703,0.007792208,9.36E-05,4.034965035,0.002964519,0.031468531,0.9,0,0,0,0.022915756,0.460747315,-0.031316405
1101,0,0,0.439252336,12292,95,2022,66,0.080356004,0.816910836,0.102731126,987.736,10041.468,1262.771,0.09070611,0.605870021,0.768060837,3,226451,0.054281059,0.007727975,0.000419517,6.076124567,0.008929084,0.04695996,1.417910448,0,0,0,-0.069806058,0.443124433,-0.081609678
1107,0,0,0.46728972,6,0,5,0,0.038333333,0.850666667,0.111,0.23,5.104,0.666,0.181816667,0.666666667,0,3,20049,0.000299267,0,0,1,0.000249389,0,0,0,0,0,-0.625303686,0.358866554,0.263244118
1115,0,0,0.46728972,521,9,182,4,0.082735125,0.792172745,0.125090211,43.105,412.722,65.172,0.125590211,0.704081633,0.933333333,3,88929,0.005858606,0.017241379,0.000101204,2.846994536,0.002046576,0.049180328,1.8,0,0,0,0.105682031,0.47070944,-0.079721444
1119,0,0,0.099688474,7,0,7,0,0.125857143,0.703142857,0.170857143,0.881,4.922,1.196,0.147042857,0.5,0,3,12595,0.000555776,0,0,0.875,0.000555776,0,0,0,0,0,-0.730304468,0.364995547,0.319752886
1131,0,0,0.439252336,2,0,2,0,0.024,0.882,0.094,0.048,1.764,0.188,0.3787,0,0,3,10552,0.000189538,0,0,0.666666667,0.000189538,0,0,0,0,0,-1.040623168,0.285323712,0.129741982
4005,0,0,0.604361371,8311,46,1948,37,0.078326796,0.815945614,0.105728192,650.974,6781.324,878.707,0.089814619,0.645383952,0.797653959,2,142254,0.058423665,0.005534167,0.000323365,4.264238071,0.013693815,0.023601847,1.210526316,0,0,0,0.033788549,0.112843546,-0.146968018
4009,0,0,0.604361371,623,4,113,3,0.105016051,0.789173355,0.105829856,65.425,491.655,65.932,0.002282825,0.630952381,0.967741935,2,38304,0.01626462,0.006410256,0.000104428,5.464912281,0.002950084,0.035087719,1,0,0,0,0.149504361,0.131495179,-0.211025735
4013,13,8,0.604361371,282464,2067,34388,1374,0.085347404,0.807238445,0.107415111,24107.569,228015.8,30340.902,0.070740587,0.651774219,0.80834093,2,4412779,0.064010457,0.007317721,0.000468412,8.213789293,0.007792822,0.060106429,1.503272727,2.95E-06,1.81E-06,1.444444444,0.054896946,0.109000149,-0.228029334
54001,0,0,0.485981308,93,0,38,0,0.086311828,0.809215054,0.104494624,8.027,75.257,9.718,0.060621505,0.764705882,0.857142857,2,16543,0.005621713,0,0,2.384615385,0.002297044,0,0,0,0,0,0.137253278,0.139546069,-0.035727083
54005,0,0,0.619937695,249,1,23,1,0.087947791,0.824441767,0.087598394,21.899,205.286,21.812,0.001783534,0.911764706,0.928571429,2,21897,0.011371421,0.004,4.57E-05,10.375,0.001050372,0.041666667,0.5,0,0,0,0.291438272,0.156639659,-0.106236532
54021,0,0,0.485981308,64,1,29,1,0.11603125,0.767984375,0.115890625,7.426,49.151,7.417,0.055696875,0.941176471,0.909090909,2,7970,0.008030113,0.015384615,0.000125471,2.133333333,0.003638645,0.033333333,0.5,0,0,0,0.290576981,0.166299059,-0.037048671
54039,0,0,0.619937695,8490,69,1157,53,0.073042874,0.819639105,0.107321555,620.134,6958.736,911.16,0.115914099,0.64923572,0.823684211,2,181014,0.04690245,0.008126251,0.000381186,7.331606218,0.006391771,0.059585492,1.277777778,0,0,0,0.054984738,0.11502361,-0.149834511
54045,0,0,0.619937695,260,2,71,2,0.076365385,0.817373077,0.106238462,19.855,212.517,27.622,0.091454231,0.702702703,0.916666667,2,32593,0.007977173,0.007662835,6.14E-05,3.611111111,0.002178382,0.027777778,0.666666667,0,0,0,0.148744103,0.13128587,-0.134440118
54047,0,0,0.280373832,33,1,11,1,0.065909091,0.833878788,0.100242424,2.175,27.518,3.308,0.068090909,0.888888889,0.833333333,2,18083,0.001824918,0.029411765,5.53E-05,2.75,0.000608306,0.083333333,0.5,0,0,0,0.190154504,0.162024785,0.128342733
54063,0,0,0.280373832,4,0,4,0,0,0.92075,0.07925,0,3.683,0.317,0.338825,0,0,2,13344,0.00029976,0,0,0.8,0.00029976,0,0,0,0,0,-0.993819156,-0.034472849,0.24034515
54067,0,0,0.619937695,134,1,46,1,0.091492537,0.790828358,0.117686567,12.26,105.971,15.77,0.08415597,0.916666667,0.875,2,24857,0.005390836,0.007407407,4.02E-05,2.85106383,0.001850585,0.021276596,0.5,0,0,0,0.249667366,0.15082786,-0.071482438
54087,0,0,0.619937695,36,0,12,0,0.062,0.785138889,0.152861111,2.232,28.265,5.503,0.184525,0.833333333,0.666666667,2,13831,0.002602849,0,0,2.769230769,0.000867616,0,0,0,0,0,0.034855847,0.116381976,0.01743785
54107,0,0,0.161993769,2028,23,317,16,0.078163215,0.81666075,0.105176036,158.515,1656.188,213.297,0.080184911,0.773255814,0.895238095,2,84387,0.024032138,0.011335633,0.000272554,6.377358491,0.003756503,0.072327044,1.352941176,0,0,0,0.168069917,0.163675898,0.105071939
55003,0,0,0.386292835,177,1,73,1,0.060067797,0.844491525,0.095446328,10.632,149.475,16.894,0.114566102,0.931034483,0.933333333,0,15524,0.011401701,0.005617978,6.44E-05,2.391891892,0.004702396,0.013513514,0.5,0,0,0,0.398623921,-0.485233584,0.091300513
55043,1,0,0.517133956,319,1,99,1,0.06084953,0.833003135,0.106125392,19.411,265.728,33.854,0.142456113,0.852459016,0.954545455,0,51570,0.006185767,0.003125,1.94E-05,3.19,0.001919721,0.01,0.5,1.94E-05,0,1,0.370706395,-0.502962867,-0.018649497
55113,0,0,0.386292835,141,0,51,0,0.037985816,0.846673759,0.115361702,5.356,119.381,16.266,0.202370922,0.928571429,0.954545455,0,16477,0.008557383,0,0,2.711538462,0.003095224,0,0,0,0,0,0.406348978,-0.484409127,0.12426616
56029,0,0,0.470404984,630,3,218,3,0.09435873,0.807655556,0.09795873,59.446,508.823,61.714,-0.005509206,0.858490566,0.9375,2,29273,0.021521539,0.004754358,0.000102484,2.876712329,0.007447136,0.01369863,0.75,0,0,0,0.261153558,0.160719505,-0.059384032
12086,5,6,0.588785047,196401,1479,32005,880,0.082264927,0.811288848,0.106445262,16156.914,159337.941,20905.956,0.081058185,0.690745129,0.832928557,3,2705528,0.072592485,0.007530473,0.000546659,6.136380679,0.011829484,0.046210086,1.67877412,1.85E-06,2.22E-06,0.714285714,0.042003056,0.448150715,-0.207265446
12093,0,0,0.495327103,406,3,138,3,0.081571429,0.79687931,0.121546798,33.118,323.533,49.348,0.1087633,0.819444444,0.9375,3,41611,0.009757035,0.007371007,7.21E-05,2.920863309,0.003316431,0.021582734,0.75,0,0,0,0.178802632,0.482242725,-0.059646227
12097,0,0,0.520249221,8323,48,2305,34,0.077086387,0.809756458,0.113157155,641.59,6739.603,941.807,0.119826048,0.628712871,0.801608579,3,363666,0.022886385,0.005766458,0.000131989,3.609280139,0.006338233,0.020815265,1.371428571,0,0,0,-0.036231434,0.444187795,-0.09259422
13021,0,0,0.292834891,7207,43,1300,32,0.079370889,0.810239073,0.11038976,572.026,5839.393,795.579,0.102235174,0.63490566,0.737704918,2,153026,0.047096572,0.005965594,0.000280998,5.539584935,0.008495288,0.033051499,1.303030303,0,0,0,-0.028705215,0.122904733,0.037027622
13029,0,0,0.386292835,874,9,228,7,0.086997712,0.805451945,0.107567506,76.036,703.965,94.014,0.058449085,0.753731343,0.902439024,2,38321,0.022807338,0.010285714,0.000234858,3.816593886,0.00594974,0.03930131,1.125,0,0,0,0.168012058,0.149635931,-0.025423095
39137,0,0,0.408099688,244,2,52,2,0.114352459,0.809286885,0.076377049,27.902,197.466,18.636,-0.103396311,0.833333333,0.933333333,1,33836,0.007211254,0.008163265,5.91E-05,4.603773585,0.001536825,0.037735849,0.666666667,0,0,0,0.297100053,-0.166155195,-0.044933749
39175,0,0,0.408099688,652,3,112,2,0.055892638,0.868013804,0.076096626,36.442,565.945,49.615,0.07178865,0.73,0.978723404,1,21907,0.029762176,0.004594181,0.000136943,5.769911504,0.005112521,0.026548673,1,0,0,0,0.261563323,-0.175153885,-0.023902468
40013,0,0,0.482866044,763,9,249,8,0.086728702,0.796264744,0.117001311,66.174,607.55,89.272,0.095210485,0.762295082,0.882352941,3,47325,0.016122557,0.011780105,0.000190174,3.052,0.00526149,0.036,1,0,0,0,0.105525155,0.470787856,-0.068140715
40027,0,0,0.417445483,16686,143,2503,104,0.077384754,0.816897819,0.10571575,1291.242,13630.757,1763.973,0.091403056,0.640252454,0.820987654,3,282189,0.059130583,0.008569545,0.000506753,6.663738019,0.008869942,0.057108626,1.361904762,0,0,0,-0.008941788,0.454126107,-0.079586611
40057,0,0,0.417445483,1,0,1,0,0.135,0.865,0,0.135,0.865,0,-0.4692,0,0,3,2663,0.000375516,0,0,0.5,0.000375516,0,0,0,0,0,-1.010956089,0.294013857,-0.094505796
40067,0,0,0.386292835,2,0,2,0,0,0.9265,0.0735,0,1.853,0.147,0.28235,0,0,3,6084,0.000328731,0,0,0.666666667,0.000328731,0,0,0,0,0,-1.04272493,0.287901356,0.163407217
40075,0,0,0.417445483,27,4,7,1,0.046555556,0.896888889,0.056518519,1.257,24.216,1.526,0.043411111,0.888888889,0.857142857,3,8816,0.003062613,0.142857143,0.000453721,3.375,0.000794011,0.5,2,0,0,0,0.174451102,0.485693731,0.016824217
40095,0,0,0.482866044,70,0,32,0,0.074885714,0.809771429,0.115357143,5.242,56.684,8.075,0.18488,0.941176471,0.857142857,3,16688,0.004194631,0,0,2.121212121,0.001917546,0,0,0,0,0,0.188152438,0.486689351,0.03433167
40125,0,0,0.417445483,1336,14,303,11,0.08317515,0.817273204,0.099546407,111.122,1091.877,132.994,0.052584955,0.613636364,0.854545455,3,72511,0.018424791,0.010471204,0.000193074,4.394736842,0.004178676,0.046052632,1.166666667,0,0,0,-0.006856884,0.455035395,-0.074963685
40135,0,0,0.417445483,390,8,95,5,0.067753846,0.808917949,0.123330769,26.424,315.478,48.099,0.189496923,0.835616438,0.981818182,3,41687,0.009355435,0.020460358,0.000191906,4.0625,0.002278888,0.083333333,1.333333333,0,0,0,0.219561067,0.492967704,-0.01120191
40143,1,1,0.408099688,35717,255,4790,177,0.082819862,0.811215024,0.105964023,2958.077,28974.167,3784.717,0.071992793,0.546838156,0.737366003,3,650291,0.054924641,0.007139258,0.000392132,7.455019829,0.007365933,0.053224796,1.43258427,1.54E-06,1.54E-06,0.5,-0.127981868,0.433218064,-0.091301909
27011,0,0,0.560747664,2,0,2,0,0.173,0.775,0.052,0.346,1.55,0.104,-0.2143,0,0,0,4974,0.000402091,0,0,0.666666667,0.000402091,0,0,0,0,0,-0.847947206,-0.698840672,-0.122132023
27013,1,1,0.255451713,1904,29,438,8,0.069134979,0.818374475,0.112493172,131.633,1558.185,214.187,0.158426576,0.654929577,0.956521739,0,67368,0.028262677,0.015223097,0.000430471,4.337129841,0.006501603,0.066059226,3.222222222,1.48E-05,1.48E-05,0.5,0.253317006,-0.50695445,0.025712431
27031,0,0,0.386292835,114,2,51,2,0.029666667,0.825596491,0.144675439,3.382,94.118,16.493,0.327211404,0.888888889,0.875,0,5402,0.021103295,0.017391304,0.000370233,2.192307692,0.009440948,0.038461538,0.666666667,0,0,0,0.324944424,-0.49819607,0.142717747
27061,0,0,0.386292835,292,2,71,2,0.077503425,0.807078767,0.115424658,22.631,235.667,33.704,0.098865411,0.743589744,0.933333333,0,45180,0.006463037,0.006825939,4.43E-05,4.055555556,0.001571492,0.027777778,0.666666667,0,0,0,0.28519852,-0.50535956,0.020883474
27073,0,0,0.560747664,5,0,2,0,0.017,0.9686,0.0144,0.085,4.843,0.072,0.00424,0,0.5,0,6645,0.000752445,0,0,1.666666667,0.000300978,0,0,0,0,0,-0.49534725,-0.648835415,-0.100897181
27075,0,0,0.386292835,84,2,68,2,0.049333333,0.849833333,0.100797619,4.144,71.386,8.467,0.197432143,0.941176471,0.857142857,0,10571,0.007946268,0.023529412,0.000189197,1.217391304,0.006432693,0.028985507,0.666666667,0,0,0,0.346565417,-0.493282788,0.137468052
27089,0,0,0.482866044,8,0,5,0,0,0.9635,0.0365,0,7.708,0.292,0.1632,0.5,0.5,0,9353,0.000855341,0,0,1.333333333,0.000534588,0,0,0,0,0,-0.195980197,-0.590121613,0.124128572
27097,0,0,0.560747664,289,1,167,1,0.048965398,0.830557093,0.120432526,14.151,240.031,34.805,0.26409654,0.86,0.947368421,0,33119,0.008726109,0.003448276,3.02E-05,1.720238095,0.005042423,0.005952381,0.5,0,0,0,0.365403035,-0.502708303,0.013194349
27127,0,0,0.560747664,338,6,28,3,0.077692308,0.827739645,0.094571006,26.26,279.776,31.965,0.00666568,0.953846154,0.96969697,0,15193,0.022247087,0.017699115,0.000394919,11.65517241,0.001842954,0.206896552,1.5,0,0,0,0.459688118,-0.487106302,-0.064588076
27161,0,0,0.560747664,85,0,36,0,0.039329412,0.841917647,0.118741176,3.343,71.563,10.093,0.27512,0.947368421,0.9,0,18658,0.004555687,0,0,2.297297297,0.001929467,0,0,0,0,0,0.380776928,-0.498870313,0.069353343
27171,0,0,0.560747664,1111,5,323,5,0.073244824,0.810887489,0.115867687,81.375,900.896,128.729,0.140261026,0.703225806,0.90625,0,136387,0.008145938,0.004496403,3.67E-05,3.429012346,0.002368261,0.015432099,0.833333333,0,0,0,0.244442657,-0.523348604,-0.06285504
28001,0,0,0.289719626,525,3,133,3,0.077129524,0.797607619,0.12528,40.493,418.744,65.772,0.15089619,0.795454545,0.962962963,2,31103,0.016879401,0.005703422,9.65E-05,3.917910448,0.004276115,0.02238806,0.75,0,0,0,0.229878138,0.165810235,0.050776092
28011,0,0,0.080996885,388,2,125,2,0.058012887,0.827917526,0.11406701,22.509,321.232,44.258,0.185871392,0.734375,0.947368421,2,31253,0.012414808,0.005141388,6.40E-05,3.079365079,0.003999616,0.015873016,0.666666667,0,0,0,0.170441778,0.168515999,0.172552556
28029,0,0,0.289719626,158,0,55,0,0.102860759,0.785607595,0.111556962,16.252,124.126,17.626,0.079224684,0.761904762,0.875,2,28339,0.005575356,0,0,2.821428571,0.001940788,0,0,0,0,0,0.14414989,0.153180744,0.046952559
